
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2023-01-30;55.231,72;5498067984072;57.127,45;5030230475755;52.731,58;6711732820321;55.856,93;1527789468936;88.097,77;1011809181482;51.779,49;4072564581290;56.456,73;192797393325
2023-01-31;55.082,98;5479566612819;56.976,09;5019420005623;52.589,57;6694456081729;55.718,58;1524297565633;87.893,63;1009365400185;51.617,89;4061212510271;56.313,74;192297078178
2023-02-01;54.601,76;5431918625965;56.489,45;4978440217302;52.143,60;6635672804351;55.235,14;1510000997745;87.163,83;1006726023938;51.144,80;4027827172053;55.837,56;190226017458
2023-02-02;54.605,52;5426872009843;56.494,14;4977506612915;52.126,44;6630297683838;55.241,21;1510168475440;87.140,66;1006463914435;51.144,11;4028118264155;55.846,01;190134461186
2023-02-03;54.825,42;5448837230314;56.697,06;4985019372811;52.349,49;6657620517059;55.434,45;1515545716985;87.434,87;1009536720551;51.357,98;4045376496482;56.033,61;190720860300
2023-02-04;54.825,42;5448837230314;56.697,06;4985019372811;52.349,49;6657620517059;55.434,45;1515545716985;87.434,87;1009536720551;51.357,98;4045376496482;56.033,61;190720860300
2023-02-05;54.825,42;5448837230314;56.697,06;4985019372811;52.349,49;6657620517059;55.434,45;1515545716985;87.434,87;1009536720551;51.357,98;4045376496482;56.033,61;190720860300
2023-02-06;54.629,16;5429103914392;56.517,66;4968611706888;52.158,83;6631018478813;55.275,28;1511547328335;87.182,24;1006605169268;51.152,86;4030114351502;55.868,24;189996102179
2023-02-07;54.315,66;5391919868687;56.181,59;4935691076498;51.851,92;6584445274548;54.954,66;1503048126396;86.721,28;1001497439709;50.844,81;4007578909556;55.535,78;189072263331
2023-02-08;54.226,34;5375808122773;56.079,01;4916032326296;51.764,23;6562522851978;54.855,41;1499866877380;86.571,06;999523015070;50.754,23;3998289018859;55.427,17;188642170414
