
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2023-02-20;54.553,23;4013181392881;56.828,83;5126647439990;57.930,65;6224986470251;55.200,24;1290551847809;52.956,07;695298085467;56.692,18;3666383221398;57.139,68;139528072727
2023-02-21;54.694,91;4025493432983;56.978,09;5140783097282;58.073,31;6242463658338;55.345,04;1293752261861;53.081,83;697095549074;56.836,56;3675975329653;57.290,28;140028479982
2023-02-22;54.437,45;4004439688164;56.743,40;5121310480532;57.828,18;6216999997499;55.073,12;1287377967730;52.873,90;694688877775;56.578,03;3659114788395;57.035,67;139480241501
2023-02-23;54.273,78;3992414698247;56.553,27;5103422038871;57.636,73;6195423707635;54.894,14;1283453520702;52.709,25;692484477231;56.431,29;3649648891112;56.819,55;139027901864
2023-02-24;54.650,29;4021469387311;56.943,28;5138361556993;58.031,48;6237723932538;55.276,70;1292391883662;53.069,39;697336328446;56.815,63;3673710295349;57.197,85;140072939054
2023-02-25;54.650,29;4021469387311;56.943,28;5138361556993;58.031,48;6237723932538;55.276,70;1292391883662;53.069,39;697336328446;56.815,63;3673710295349;57.197,85;140072939054
2023-02-26;54.650,29;4021469387311;56.943,28;5138361556993;58.031,48;6237723932538;55.276,70;1292391883662;53.069,39;697336328446;56.815,63;3673710295349;57.197,85;140072939054
2023-02-27;55.006,90;4070603357597;57.340,28;5174684837099;58.434,43;6279405837277;55.647,73;1301520202073;53.430,39;702144277435;57.202,73;3714651750042;57.608,23;141024471518
2023-02-28;55.755,09;4118108452570;58.136,68;5236738394616;59.238,38;6346269678670;56.415,57;1316777607178;54.167,11;710850968524;58.003,54;3761219832029;58.384,99;142631997380

Valores Provisorios - Sujetos a Confirmacion

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2023-03-01;55.682,47;4108317827855;58.067,12;5228932397214;59.159,49;6339304988113;56.337,07;1314198089322;54.099,41;711637976438;57.917,34;3755036938701;58.334,05;142215774844
2023-03-02;55.193,62;4063057662393;57.561,93;5183793020795;58.649,35;6288880783058;55.840,67;1303834442457;53.640,65;706158638385;57.388,26;3722276434818;57.847,38;141216104848
2023-03-03;55.023,47;4049916491164;57.381,87;5163742021304;58.490,02;6280486881835;55.684,48;1299899689724;53.476,44;704226603932;57.215,28;3696894493334;57.695,61;141022972246
2023-03-04;55.023,47;4049916491164;57.381,87;5163742021304;58.490,02;6280486881835;55.684,48;1299899689724;53.476,44;704226603932;57.215,28;3696894493334;57.695,61;141022972246
2023-03-05;55.023,47;4049916491164;57.381,87;5163742021304;58.490,02;6280486881835;55.684,48;1299899689724;53.476,44;704226603932;57.215,28;3696894493334;57.695,61;141022972246
2023-03-06;55.236,00;4066421353580;57.591,23;5180841705331;58.719,50;6305833893590;55.905,48;1304766577903;53.670,07;706929226393;57.448,58;3710013813085;57.920,78;141524525732
2023-03-07;54.881,40;4037883342879;57.232,23;5148697309395;58.349,90;6267947917142;55.547,16;1296407474911;53.328,93;702856514729;57.101,64;3686288396571;57.583,45;140819663155
2023-03-08;54.180,10;3990971883401;56.507,83;5085174844846;57.623,32;6194261594381;54.831,77;1280890657418;52.697,05;694768482677;56.378,47;3640178747324;56.843,41;139152169261
2023-03-09;54.355,06;4010486450825;56.681,78;5104713697439;57.805,72;6217452619142;55.011,48;1286416307596;52.867,04;697461943021;56.572,78;3648091946374;57.021,67;139855793580
2023-03-10;53.884,03;3985063725425;56.216,19;5065781627044;57.313,45;6167908779026;54.513,86;1276416532238;52.425,66;692235371588;56.103,71;3620428515674;56.554,53;138999801630
2023-03-11;53.884,03;3985063725425;56.216,19;5065781627044;57.313,45;6167908779026;54.513,86;1276416532238;52.425,66;692235371588;56.103,71;3620428515674;56.554,53;138999801630
2023-03-12;53.884,03;3985063725425;56.216,19;5065781627044;57.313,45;6167908779026;54.513,86;1276416532238;52.425,66;692235371588;56.103,71;3620428515674;56.554,53;138999801630
2023-03-13;53.209,76;3934755977770;55.503,24;5001023180322;56.568,27;6082621616811;53.781,72;1260251874084;51.720,11;683246677077;55.448,23;3578734609028;55.831,55;137508838935
2023-03-14;53.275,00;3945749662609;55.558,31;5015063959849;56.624,79;6094199621971;53.813,31;1265062027877;51.752,85;684735738108;55.547,18;3591045645973;55.868,83;138253865869
2023-03-15;53.186,84;3939979564669;55.460,42;5000317563715;56.547,41;6097411249147;53.763,89;1265623240372;51.687,08;688492353164;55.421,27;3585377917003;55.802,64;138284713839
2023-03-16;53.395,82;3945010689215;55.649,93;5013589390529;56.743,55;6112574950639;53.936,21;1268921015066;51.860,55;690145842234;55.725,49;3604187123335;55.939,96;138446808690
2023-03-17;53.903,26;3954751486542;56.158,03;5038101045852;57.262,34;6140467437878;54.467,29;1278168818807;52.350,15;695312871186;56.215,11;3631405115808;56.492,29;139059905085
2023-03-18;53.903,26;3954751486542;56.158,03;5038101045852;57.262,34;6140467437878;54.467,29;1278168818807;52.350,15;695312871186;56.215,11;3631405115808;56.492,29;139059905085
2023-03-19;53.903,26;3954751486542;56.158,03;5038101045852;57.262,34;6140467437878;54.467,29;1278168818807;52.350,15;695312871186;56.215,11;3631405115808;56.492,29;139059905085
2023-03-20;54.026,79;3957938147764;56.292,41;5042214899610;57.394,42;6143120286557;54.576,70;1279473556416;52.467,46;696274228394;56.373,20;3644805354913;56.597,74;139086646051
2023-03-21;53.864,68;3923669715664;56.123,06;5016784376439;57.225,96;6112980231503;54.433,63;1274357827256;52.330,31;693719207337;56.216,11;3630348027632;56.407,21;138211143073
2023-03-22;54.229,54;3942390570094;56.506,35;5043446836506;57.646,10;6152891039561;54.824,24;1282125795173;52.696,90;698119833121;56.538,63;3650212684969;56.843,51;139103017082
2023-03-23;54.002,77;3915295535704;56.280,85;5020766186681;57.422,28;6124852196855;54.592,54;1276277610895;52.493,08;694992236745;56.360,06;3639337055851;56.625,37;138512338420
2023-03-24;53.578,92;3878919470513;55.812,74;4972450373138;56.963,82;6069551252859;54.123,36;1263566413750;52.020,97;688136076721;55.864,60;3598802854476;56.163,20;137117230831
2023-03-25;53.578,92;3878919470513;55.812,74;4972450373138;56.963,82;6069551252859;54.123,36;1263566413750;52.020,97;688136076721;55.864,60;3598802854476;56.163,20;137117230831
2023-03-26;53.578,92;3878919470513;55.812,74;4972450373138;56.963,82;6069551252859;54.123,36;1263566413750;52.020,97;688136076721;55.864,60;3598802854476;56.163,20;137117230831
2023-03-27;53.708,45;3885573877241;55.895,31;4977066035250;57.085,65;6082590175034;54.232,53;1265517688267;52.119,56;689199045217;55.980,09;3605239418872;56.237,05;137218764635
2023-03-28;53.591,46;3872559520736;55.804,20;4967923772039;56.992,45;6071298641647;54.134,54;1262970173664;52.046,28;688125724858;55.848,06;3596081655731;56.144,49;137001933655
2023-03-29;53.427,93;3858825661066;55.658,25;4952910796429;56.828,72;6052781937887;;;;;55.681,36;3581726051327;56.012,92;136529941985
