
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2023-01-29;52.183,52;9787925509966;59.369,00;9816436898424;59.689,37;16444837582478;55.523,91;2189747827265;102.933,39;2045549746605;50.316,29;12159406510171;56.032,20;248921913033
2023-01-30;52.220,83;9798866067248;59.430,72;9829729107639;59.713,87;16452063486679;55.579,13;2192137276462;103.044,96;2047567974469;50.329,74;12162789593166;56.082,91;249080973596
2023-01-31;52.212,42;9780214095148;59.413,10;9811492805375;59.697,81;16421481112359;55.566,47;2194524040025;103.010,64;2046367421660;50.296,16;12114641350411;56.072,44;249221521563
2023-02-01;51.823,50;9702601333040;58.970,83;9734375417397;59.265,49;16297856962892;55.143,09;2177406581903;102.276,79;2037335642388;49.912,84;12021224780292;55.659,39;247424694005
2023-02-02;51.696,55;9677426448098;58.814,59;9711986682335;59.103,94;16250518438338;55.017,73;2172803015640;101.995,88;2031828339368;49.772,27;11985481888403;55.518,11;246967969802
2023-02-03;51.689,04;9677967150545;58.781,27;9698147507771;59.114,59;16252959921043;55.007,67;2171946099105;101.956,66;2031989162866;49.766,28;11985318205408;55.504,70;246834642885
2023-02-04;51.689,04;9677967150545;58.781,27;9698147507771;59.114,59;16252959921043;55.007,67;2171946099105;101.956,66;2031989162866;49.766,28;11985318205408;55.504,70;246834642885
2023-02-05;51.689,04;9677967150545;58.781,27;9698147507771;59.114,59;16252959921043;55.007,67;2171946099105;101.956,66;2031989162866;49.766,28;11985318205408;55.504,70;246834642885
2023-02-06;51.581,50;9656525233171;58.703,15;9685725800193;59.018,13;16226085139461;54.930,42;2169695398730;101.827,09;2029573117632;49.672,04;11960742164222;55.413,62;246872706824
2023-02-07;51.549,64;9651424514159;58.642,12;9677928334477;58.968,31;16211465713604;54.895,31;2169049360801;101.770,15;2028237022838;49.640,17;11955375008228;55.367,82;246800479235
2023-02-08;51.401,00;9626848176143;58.466,21;9651992301336;58.786,92;16165992802479;54.717,36;2162893241110;101.467,44;2022905868936;49.498,69;11923217150597;55.185,00;246235090565
2023-02-09;51.225,99;9599924256917;58.271,83;9624962380225;58.575,04;16113445449049;54.535,38;2157532215655;101.173,01;2017955257742;49.294,25;11874654820279;55.006,95;245786355545
2023-02-10;51.294,38;9616813279383;58.374,39;9644572687835;58.663,81;16145247328076;54.635,20;2163819760936;101.315,02;2021474921651;49.365,26;11885704115515;55.091,45;246471052574
2023-02-11;51.294,38;9616813279383;58.374,39;9644572687835;58.663,81;16145247328076;54.635,20;2163819760936;101.315,02;2021474921651;49.365,26;11885704115515;55.091,45;246471052574
2023-02-12;51.294,38;9616813279383;58.374,39;9644572687835;58.663,81;16145247328076;54.635,20;2163819760936;101.315,02;2021474921651;49.365,26;11885704115515;55.091,45;246471052574
2023-02-13;51.210,08;9606063026494;58.304,88;9621190127396;58.562,70;16126972035192;54.544,70;2164267071373;101.176,30;2020008945872;49.275,11;11870265538481;55.021,91;251233078623
2023-02-14;51.083,38;9581832016553;58.170,31;9608275222678;58.428,39;16098692899398;54.435,67;2166636837833;100.942,58;2017296523748;49.138,76;11851654884539;54.904,59;248148186798
2023-02-15;50.953,16;9566171866523;58.012,55;9581988604773;58.272,41;16062875668801;54.294,19;2166895257508;100.699,97;2025369422471;48.997,60;11829218496264;54.750,95;248322308520
2023-02-16;50.864,44;9548824882188;57.911,94;9565645374461;58.169,57;16025357255952;54.208,97;2162770021766;100.527,20;2021705269447;48.912,72;11808093970115;54.656,62;247910442332
2023-02-17;50.920,84;9558533953315;58.000,61;9580953214493;58.232,34;16044510360725;54.267,37;2165191418816;100.643,44;2024130347836;48.976,69;11822976853132;54.727,92;248430485055
2023-02-18;50.920,84;9558533953315;58.000,61;9580953214493;58.232,34;16044510360725;54.267,37;2165191418816;100.643,44;2024130347836;48.976,69;11822976853132;54.727,92;248430485055
2023-02-19;50.920,84;9558533953315;58.000,61;9580953214493;58.232,34;16044510360725;54.267,37;2165191418816;100.643,44;2024130347836;48.976,69;11822976853132;54.727,92;248430485055
2023-02-20;50.743,92;9528359543063;57.773,04;9546304289370;58.028,62;15990228616243;54.086,62;2157318744899;100.273,02;2017087548895;48.834,86;11788345577600;54.511,79;247447916505
2023-02-21;50.877,87;9555021023827;57.936,84;9574031919572;58.176,57;16030970852489;54.228,39;2163024464336;100.516,00;2021152940159;48.964,19;11822383123420;54.671,69;247276015130
2023-02-22;50.656,45;9513829871403;57.713,19;9536309416084;57.907,97;15958684487921;53.993,21;2152276399107;100.164,79;2014232192865;48.745,59;11769901116327;54.440,78;246226718350
2023-02-23;50.665,41;9516547673545;57.708,48;9536451476374;57.944,80;15970861332214;53.991,45;2151638137609;100.179,53;2014227460001;48.786,34;11777985923998;54.416,67;246060690407
2023-02-24;50.853,31;9556286165772;57.923,48;9571178956641;58.172,10;16032802603162;54.193,62;2159436153380;100.555,23;2022437019917;48.973,76;11823085028412;54.620,34;246998995992
2023-02-25;50.853,31;9556286165772;57.923,48;9571178956641;58.172,10;16032802603162;54.193,62;2159436153380;100.555,23;2022437019917;48.973,76;11823085028412;54.620,34;246998995992
2023-02-26;50.853,31;9556286165772;57.923,48;9571178956641;58.172,10;16032802603162;54.193,62;2159436153380;100.555,23;2022437019917;48.973,76;11823085028412;54.620,34;246998995992
2023-02-27;51.061,24;9595638604794;58.189,53;9615555013407;58.408,72;16099210352047;54.443,93;2169649527828;101.007,43;2031830075138;49.174,97;11870708962428;54.861,39;248043342397
2023-02-28;51.425,04;9645802690010;58.606,65;9674787152965;58.821,57;16191214477842;54.824,79;2187158071033;101.740,04;2045285413880;49.535,84;11923549674420;55.235,36;249714291201

Valores Provisorios - Sujetos a Confirmacion

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2023-03-01;51.416,74;9639872071140;58.608,37;9671470492608;58.802,17;16185093277589;54.814,97;2188032156124;101.738,68;2050144564563;49.515,05;11915565965815;55.233,13;249002459562
2023-03-02;51.144,51;9587058155697;58.290,77;9619090403495;58.467,99;16092535780080;54.523,12;2176726931953;101.225,52;2039763724571;49.220,00;11844360132551;54.964,77;247751814652
2023-03-03;50.931,32;9547828439565;58.072,19;9581576902263;58.268,39;16036150661351;54.339,57;2169355948770;100.851,30;2033128052602;49.034,43;11800973460796;54.755,65;246798839984
2023-03-04;50.931,32;9547828439565;58.072,19;9581576902263;58.268,39;16036150661351;54.339,57;2169355948770;100.851,30;2033128052602;49.034,43;11800973460796;54.755,65;246798839984
2023-03-05;50.931,32;9547828439565;58.072,19;9581576902263;58.268,39;16036150661351;54.339,57;2169355948770;100.851,30;2033128052602;49.034,43;11800973460796;54.755,65;246798839984
2023-03-06;51.092,70;9577528184979;58.241,90;9590160755259;58.449,12;16083038324539;54.495,85;2176034236264;101.131,46;2038332963874;49.198,56;11840178576670;54.919,54;247291763536
