
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2023-03-08;42.716,47;5629701462144;44.826,84;3639113996844;45.832,79;6747548813786;42.644,02;595232867141;41.306,55;1024918317295;41.372,55;8606044757698;45.441,57;53924995781
2023-03-09;42.830,31;5643937896515;44.945,51;3648157697325;45.953,09;6765269187200;42.750,21;596829647880;41.415,32;1027668109739;41.495,33;8631278890300;45.555,12;54047455326
2023-03-10;42.744,84;5632610568399;44.862,37;3641873568940;45.871,88;6752677555393;42.650,87;595508890969;41.325,88;1025654874587;41.441,63;8592891741353;45.468,68;53916386917
2023-03-11;42.744,84;5632610568399;44.862,37;3641873568940;45.871,88;6752677555393;42.650,87;595508890969;41.325,88;1025654874587;41.441,63;8592891741353;45.468,68;53916386917
2023-03-12;42.744,84;5632610568399;44.862,37;3641873568940;45.871,88;6752677555393;42.650,87;595508890969;41.325,88;1025654874587;41.441,63;8592891741353;45.468,68;53916386917
2023-03-13;42.940,71;5658779500805;45.066,43;3651393241693;46.080,28;6783471273216;42.780,79;598176208272;41.471,03;1029207218416;41.692,70;8646312221989;45.652,44;54276867544
2023-03-14;43.690,97;5743425397672;45.832,64;3715880993280;46.871,32;6896681514887;43.475,90;609456037828;42.140,29;1046582337037;42.423,09;8801506264020;46.408,21;55481026098
2023-03-15;43.440,16;5711523919747;45.581,60;3694514134951;46.610,66;6855944709385;43.267,49;607065870559;41.932,23;1041135414569;42.146,15;8746286922007;46.176,60;55115411619
2023-03-16;43.699,02;5746478474031;45.822,38;3713530961619;46.903,92;6891651528226;43.445,26;609583427231;42.127,63;1045860476690;42.437,15;8807317460108;46.395,09;55409206814
2023-03-17;43.731,43;5751242221462;45.862,92;3717887377196;46.928,29;6895935043781;43.506,69;610696412313;42.181,85;1047314524509;42.461,45;8810972754083;46.471,98;55560944503
2023-03-18;43.731,43;5751242221462;45.862,92;3717887377196;46.928,29;6895935043781;43.506,69;610696412313;42.181,85;1047314524509;42.461,45;8810972754083;46.471,98;55560944503
2023-03-19;43.731,43;5751242221462;45.862,92;3717887377196;46.928,29;6895935043781;43.506,69;610696412313;42.181,85;1047314524509;42.461,45;8810972754083;46.471,98;55560944503
2023-03-20;43.887,63;5773345110165;46.018,76;3733093251587;47.099,61;6921659828295;43.632,12;611562991214;42.314,71;1050527187220;42.633,79;8846289766224;46.584,14;55684341028
2023-03-21;43.921,99;5779884776794;46.060,39;3737504851109;47.124,75;6928213516206;43.674,27;612413209827;42.351,52;1051364963436;42.670,59;8854130545636;46.613,26;55726835274
2023-03-22;43.960,49;5787912507887;46.101,76;3740216113978;47.166,58;6935001457675;43.718,26;612858970896;42.398,43;1052063882239;42.677,38;8853992795979;46.685,26;55930343381
2023-03-23;43.970,57;5790374868892;46.123,06;3741455213863;47.221,39;6944222184475;43.741,20;613612544588;42.417,50;1052813768915;42.739,00;8867666867806;46.713,18;55971152800
2023-03-24;44.024,99;5798275665539;46.158,66;3745847820677;47.249,60;6948901477316;43.753,55;614497303563;42.429,01;1053505330168;42.763,36;8872151452671;46.742,14;56081266517
2023-03-25;44.024,99;5798275665539;46.158,66;3745847820677;47.249,60;6948901477316;43.753,55;614497303563;42.429,01;1053505330168;42.763,36;8872151452671;46.742,14;56081266517
2023-03-26;44.024,99;5798275665539;46.158,66;3745847820677;47.249,60;6948901477316;43.753,55;614497303563;42.429,01;1053505330168;42.763,36;8872151452671;46.742,14;56081266517
2023-03-27;44.249,94;5827501497513;46.362,08;3762589695154;47.458,41;6980739217768;43.955,11;617524160895;42.629,92;1058970768736;42.959,45;8911288888963;46.982,03;56442125421
2023-03-28;44.082,12;5803998399178;46.214,69;3750337255140;47.282,70;6954395955839;43.823,64;615747757933;42.500,10;1055728571446;42.774,14;8872420500352;46.837,65;56330318373
2023-03-29;43.990,18;5790937020863;46.151,02;3743847156675;47.202,20;6942922337392;43.752,02;614960837756;42.441,73;1055006303307;42.685,27;8854382770907;46.785,10;56299313173
2023-03-30;44.066,22;5801400194174;46.232,58;3752428874774;47.263,05;6951029457871;43.823,66;616072584055;42.509,92;1056875868471;42.734,92;8865771829700;46.877,95;56551675391
2023-03-31;44.180,50;5846380130176;46.348,38;3779378987634;47.369,61;7008893307436;43.939,07;620258862201;42.623,32;1063579123749;42.814,48;8933832582568;46.994,66;56731360453
2023-04-01;44.180,50;5846380130176;46.348,38;3779378987634;47.369,61;7008893307436;43.939,07;620258862201;42.623,32;1063579123749;42.814,48;8933832582568;46.994,66;56731360453
2023-04-02;44.180,50;5846380130176;46.348,38;3779378987634;47.369,61;7008893307436;43.939,07;620258862201;42.623,32;1063579123749;42.814,48;8933832582568;46.994,66;56731360453
2023-04-03;44.365,08;5862287342095;46.527,31;3793233846919;47.553,25;7034273848018;44.110,36;623274472034;42.763,58;1070122812287;43.014,35;8966923928809;47.184,02;56905196631
2023-04-04;44.532,55;5883816223248;46.696,13;3807514674797;47.718,01;7059225029230;44.278,64;626448735593;42.926,63;1074623453434;43.166,12;8998650705535;47.345,01;57072699198
2023-04-05;44.547,17;5885877813359;46.716,76;3801119935544;47.742,33;7065267305850;44.271,12;626415497790;42.923,04;1074092079961;43.184,51;9005897385810;47.345,34;57082013611
2023-04-06;44.446,11;5872349330965;46.616,59;3793972930125;47.644,80;7048556437525;44.187,80;625416310952;42.851,75;1072342170799;43.077,54;8978960579524;47.245,27;57029594087
2023-04-07;44.446,11;5872349330965;46.616,59;3793972930125;47.644,80;7048556437525;44.187,80;625416310952;42.851,75;1072342170799;43.077,54;8978960579524;47.245,27;57029594087
2023-04-08;44.446,11;5872349330965;46.616,59;3793972930125;47.644,80;7048556437525;44.187,80;625416310952;42.851,75;1072342170799;43.077,54;8978960579524;47.245,27;57029594087
2023-04-09;44.446,11;5872349330965;46.616,59;3793972930125;47.644,80;7048556437525;44.187,80;625416310952;42.851,75;1072342170799;43.077,54;8978960579524;47.245,27;57029594087
2023-04-10;44.554,89;5887484525385;46.738,82;3805938512732;47.761,35;7065072086126;44.311,75;627300684025;42.969,78;1075445355383;43.189,00;9001823794201;47.383,53;57252151597
2023-04-11;44.418,13;5870330969778;46.589,95;3794710930901;47.594,81;7041242047594;44.194,10;626054204167;42.855,00;1072526701195;43.024,87;8967503893861;47.242,70;57175217846
2023-04-12;44.282,82;5854000397800;46.451,62;3773888690688;47.440,68;7012915760385;44.084,02;625601602763;42.731,09;1069970667002;42.910,88;8945689570414;47.099,21;57245653582
2023-04-13;44.148,93;5836957905965;46.300,87;3761903831659;47.322,60;6989642884735;43.954,90;624292928486;42.604,53;1067274506039;42.777,68;8919663632304;46.953,69;57108920370
2023-04-14;44.331,64;5846160226855;46.483,04;3780048902710;47.501,37;7012456791557;44.089,62;627699113028;42.754,80;1072113256671;42.954,91;8931900267875;47.141,04;57485641025
2023-04-15;44.331,64;5846160226855;46.483,04;3780048902710;47.501,37;7012456791557;44.089,62;627699113028;42.754,80;1072113256671;42.954,91;8931900267875;47.141,04;57485641025
2023-04-16;44.331,64;5846160226855;46.483,04;3780048902710;47.501,37;7012456791557;44.089,62;627699113028;42.754,80;1072113256671;42.954,91;8931900267875;47.141,04;57485641025
2023-04-17;44.309,12;5844440547341;46.441,85;3777135511015;47.454,81;7007583107939;44.089,63;627978210070;42.743,59;1074397727922;42.899,99;8920287657674;47.109,07;57720355116
2023-04-18;44.193,92;5827991521596;46.324,49;3767725399865;47.340,46;6989916294639;43.993,19;626381646738;42.646,93;1071899553297;42.768,28;8891252741747;47.018,79;57663664990
2023-04-19;44.127,82;5819202016727;46.244,05;3759231756613;47.257,41;6974461863739;43.925,74;625484406180;42.580,35;1070505581647;42.704,28;8877303003152;46.937,93;57536717103
2023-04-20;43.956,65;5796458151691;46.058,26;3743463775321;47.075,55;6945891625038;43.764,35;623253440739;42.421,29;1066677621474;42.528,02;8838847522920;46.768,90;57342880305
2023-04-21;43.963,53;5796736465061;46.062,52;3749169510474;47.092,49;6948556850499;43.754,84;623235442488;42.410,19;1066019220910;42.560,17;8843421807087;46.784,47;57408345914
2023-04-22;43.963,53;5796736465061;46.062,52;3749169510474;47.092,49;6948556850499;43.754,84;623235442488;42.410,19;1066019220910;42.560,17;8843421807087;46.784,47;57408345914
2023-04-23;43.963,53;5796736465061;46.062,52;3749169510474;47.092,49;6948556850499;43.754,84;623235442488;42.410,19;1066019220910;42.560,17;8843421807087;46.784,47;57408345914
2023-04-24;43.894,36;5786928568520;45.988,45;3745093433852;47.019,65;6937462554094;43.700,59;622645741336;42.359,45;1064503087891;42.504,32;8828891335515;46.710,35;57345748045
2023-04-25;43.820,47;5776596983915;45.903,68;3740361574094;46.955,30;6927769292569;43.623,59;621231334764;42.282,97;1062833306704;42.470,34;8822842613528;46.581,22;57142104366
2023-04-26;43.994,13;5799193908437;46.076,88;3752927454635;47.137,44;6953543233100;43.760,75;623139261935;42.427,00;1066388461568;42.667,13;8863911408645;46.768,13;57313243135
2023-04-27;43.952,28;5793726586237;46.030,90;3748922102016;47.085,83;6945909793434;43.725,97;622798198967;42.382,20;1065421677036;42.586,74;8848943583739;46.743,48;57303972737
2023-04-28;43.886,45;5818204184772;45.988,38;3764751322185;47.039,53;6982828593551;43.738,22;625565440734;42.368,87;1069309891213;42.527,78;8884159304750;46.737,95;57421871370
2023-04-29;43.886,45;5818204184772;45.988,38;3764751322185;47.039,53;6982828593551;43.738,22;625565440734;42.368,87;1069309891213;42.527,78;8884159304750;46.737,95;57421871370
2023-04-30;43.886,45;5818204184772;45.988,38;3764751322185;47.039,53;6982828593551;43.738,22;625565440734;42.368,87;1069309891213;42.527,78;8884159304750;46.737,95;57421871370

Valores Provisorios - Sujetos a Confirmacion

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2023-05-01;43.886,45;5818204184772;45.988,38;3764751322185;47.039,53;6982828593551;43.738,22;625565440734;42.368,87;1069309891213;42.527,78;8884159304750;46.737,95;57421871370
2023-05-02;44.031,66;5832102835011;46.126,36;3775647352744;47.174,56;7002079663087;43.864,48;627702252365;42.492,65;1075774716347;42.636,22;8899245377756;46.876,21;57557936615
2023-05-03;44.049,14;5835795869302;46.148,28;3778698943003;47.206,91;7006900137108;43.876,26;628304866966;42.522,63;1077143733301;42.711,16;8913066131829;46.858,50;57627720936
2023-05-04;44.089,72;5840593121590;46.188,69;3774321656835;47.252,93;7012585486235;43.920,00;629103384372;42.553,39;1077721279999;42.771,65;8928882604720;46.901,50;57670612626
2023-05-05;44.059,41;5836169009506;46.159,87;3773042651596;47.221,32;7008302173628;43.877,24;628638789977;42.522,02;1076824577957;42.734,18;8921557797845;46.860,16;57595478015
2023-05-06;44.059,41;5836169009506;46.159,87;3773042651596;47.221,32;7008302173628;43.877,24;628638789977;42.522,02;1076824577957;42.734,18;8921557797845;46.860,16;57595478015
2023-05-07;44.059,41;5836169009506;46.159,87;3773042651596;47.221,32;7008302173628;43.877,24;628638789977;42.522,02;1076824577957;42.734,18;8921557797845;46.860,16;57595478015
2023-05-08;44.100,40;5840235182979;46.202,58;3777146425021;47.258,58;7012504997548;43.930,04;629708038534;42.575,63;1077844852114;42.750,47;8922865325769;46.918,57;57778658522
2023-05-09;44.090,14;5840312423680;46.197,76;3778622563081;47.252,97;7010186558225;43.937,31;629955987978;42.561,38;1077365810770;42.716,76;8915152342255;46.930,28;57907933554
2023-05-10;43.930,04;5819673360448;46.015,05;3762554280398;47.069,33;6982690302964;43.789,26;627635095995;42.410,42;1073621585752;42.541,36;8879128554883;46.752,87;57750116564
2023-05-11;43.918,29;5819698973149;45.994,24;3761666291315;47.063,69;6977186753542;43.780,97;628002286224;42.399,92;1073660805735;42.549,89;8882723846132;46.732,53;57817987029
2023-05-12;44.017,53;5835547664730;46.098,76;3763018072377;47.167,89;6986440548197;43.869,00;630481509994;42.484,48;1076021361135;42.667,68;8880572235288;46.824,31;58085508201
2023-05-13;44.017,53;5835547664730;46.098,76;3763018072377;47.167,89;6986440548197;43.869,00;630481509994;42.484,48;1076021361135;42.667,68;8880572235288;46.824,31;58085508201
2023-05-14;44.017,53;5835547664730;46.098,76;3763018072377;47.167,89;6986440548197;43.869,00;630481509994;42.484,48;1076021361135;42.667,68;8880572235288;46.824,31;58085508201
2023-05-15;43.880,21;5802578018647;45.958,97;3754308430270;47.019,18;6957752023918;43.741,72;629336673996;42.361,80;1073469954193;42.507,89;8845850000758;46.699,84;58463989635
2023-05-16;43.771,09;5790346682412;45.843,61;3747366298275;46.923,51;6946623595879;43.652,21;629188568279;42.270,60;1071952499665;42.377,17;8822769227053;46.591,19;58496146407
2023-05-17;43.748,78;5788269294093;45.822,42;3742786544920;46.912,16;6944330466142;43.637,40;629406839159;42.266,32;1072199179999;42.370,03;8821508052296;46.550,25;58511838449
2023-05-18;43.885,51;5806639900629;45.964,56;3754280509474;47.061,88;6965324594944;43.769,56;630111481979;42.394,04;1075709115101;42.516,87;8851172881107;46.725,00;58744403450
2023-05-19;43.835,73;5799774988736;45.923,19;3751381585424;47.011,50;6958161063890;43.727,06;629375024669;42.355,23;1074854299936;42.448,27;8837312146004;46.684,93;58738853709
2023-05-20;43.835,73;5799774988736;45.923,19;3751381585424;47.011,50;6958161063890;43.727,06;629375024669;42.355,23;1074854299936;42.448,27;8837312146004;46.684,93;58738853709
2023-05-21;43.835,73;5799774988736;45.923,19;3751381585424;47.011,50;6958161063890;43.727,06;629375024669;42.355,23;1074854299936;42.448,27;8837312146004;46.684,93;58738853709
2023-05-22;43.868,11;5805259089673;45.955,28;3754597819171;47.052,40;6963479471522;43.766,65;629953372412;42.394,91;1075590969381;42.487,97;8845555911180;46.726,31;58774345665
2023-05-23;43.814,08;5800256509514;45.895,77;3749624660336;46.951,64;6948401152650;43.721,56;629436177419;42.329,21;1074066109816;42.423,99;8831607320349;46.659,09;58709997523
2023-05-24;43.756,35;5792835252601;45.834,80;3742900123469;46.883,51;6938311984929;43.657,96;628288075295;42.269,39;1072551900401;42.388,91;8823381830599;46.603,90;58627021541
2023-05-25;43.737,79;5789167042767;45.818,75;3743271749744;46.857,72;6933825787669;43.638,83;628076858256;42.250,45;1072059153318;42.379,48;8820936120746;46.576,42;58629753627
